force_x,force_y,contact_x,contact_y,disp_x,disp_y,rotation,resistance,slip,release_cue,recoil,torque,seed,scenario,split,layout_id,probe,fixture_type,visible_hint,stress_level
0.231886,-1.039454,0.379272,-0.120282,0.011069,-0.030401,0.004474,1.120842,0.086796,0.827120,0.827048,0.004325,2,1007,hidden_clamp_hinge,hidden_clamp_hinge_2_1007_clamp,8,clamp,tether,0.00
0.866756,-0.727212,0.195096,0.247958,0.022844,0.039434,0.004951,1.121180,0.080344,0.792779,0.830962,-0.108209,2,1007,hidden_clamp_hinge,hidden_clamp_hinge_2_1007_clamp,9,clamp,tether,0.00
0.953105,0.154776,-0.313757,0.186138,0.039267,0.056834,-0.030321,1.067307,0.058640,0.000000,0.000000,-0.331591,2,1008,hidden_clamp_hinge,hidden_clamp_hinge_2_1008_hinge,0,hinge,clamp,0.00
0.830437,0.794632,-0.380476,0.118581,-0.005248,0.018498,-0.033604,0.946382,0.105851,0.015780,0.000000,-0.743553,2,1008,hidden_clamp_hinge,hidden_clamp_hinge_2_1008_hinge,1,hinge,clamp,0.00
0.504726,0.987039,-0.413940,0.047392,0.001351,0.053244,-0.051742,0.824896,0.027447,0.000000,0.000000,-0.832356,2,1008,hidden_clamp_hinge,hidden_clamp_hinge_2_1008_hinge,2,hinge,clamp,0.00
-0.269919,0.785582,-0.370120,-0.132348,-0.003473,0.062989,-0.029946,0.747434,0.053448,0.000000,0.000000,-0.611749,2,1008,hidden_clamp_hinge,hidden_clamp_hinge_2_1008_hinge,3,hinge,clamp,0.00
-0.693563,0.618479,-0.394610,-0.095877,-0.002491,0.007793,-0.040803,0.925918,0.160082,0.000000,0.000000,-0.511518,2,1008,hidden_clamp_hinge,hidden_clamp_hinge_2_1008_hinge,4,hinge,clamp,0.00
-1.156972,-0.028883,-0.049646,-0.278037,-0.015984,0.031946,-0.023281,1.158413,0.045462,0.009476,0.004334,-0.252455,2,1008,hidden_clamp_hinge,hidden_clamp_hinge_2_1008_hinge,5,hinge,clamp,0.00
-0.921243,-0.505766,0.276585,-0.210714,-0.024586,0.014123,-0.011733,1.173180,0.152766,0.024082,0.008225,-0.096575,2,1008,hidden_clamp_hinge,hidden_clamp_hinge_2_1008_hinge,6,hinge,clamp,0.00
-0.316374,-0.974868,0.133083,-0.265572,0.009266,-0.043263,0.034360,1.109249,0.058464,0.000000,0.019064,0.172228,2,1008,hidden_clamp_hinge,hidden_clamp_hinge_2_1008_hinge,7,hinge,clamp,0.00
0.306157,-0.958618,0.355002,-0.149627,0.028895,-0.018816,0.000745,1.053179,0.040621,0.008643,0.001065,0.054738,2,1008,hidden_clamp_hinge,hidden_clamp_hinge_2_1008_hinge,8,hinge,clamp,0.00
0.604193,-0.443220,0.403157,0.078497,-0.016879,0.015185,-0.004595,0.762303,0.082480,0.000000,0.006456,-0.087362,2,1008,hidden_clamp_hinge,hidden_clamp_hinge_2_1008_hinge,9,hinge,clamp,0.00
0.926656,0.123404,-0.279965,0.208720,0.133458,0.024888,-0.008487,0.178041,0.241496,0.004112,0.003992,-0.375580,2,1009,hidden_clamp_hinge,hidden_clamp_hinge_2_1009_free,0,free,free,0.00
0.825379,0.629259,-0.204842,0.244440,0.115019,0.054958,-0.019607,0.215191,0.242838,0.004733,0.000000,-0.305222,2,1009,hidden_clamp_hinge,hidden_clamp_hinge_2_1009_free,1,free,free,0.00
0.267377,0.954039,-0.388522,0.106355,0.021369,0.057136,-0.018555,0.233446,0.298590,0.001081,0.000000,-0.164194,2,1009,hidden_clamp_hinge,hidden_clamp_hinge_2_1009_free,2,free,free,0.00
-0.410493,1.074700,-0.384889,-0.112073,-0.037949,0.127333,-0.011608,0.225120,0.267511,0.024952,0.000000,-0.053017,2,1009,hidden_clamp_hinge,hidden_clamp_hinge_2_1009_free,3,free,free,0.00
-0.971308,0.643922,-0.359042,-0.145279,-0.117065,0.061230,0.000937,0.220693,0.183183,0.000000,0.006780,0.016069,2,1009,hidden_clamp_hinge,hidden_clamp_hinge_2_1009_free,4,free,free,0.00
-1.102499,-0.131528,0.033895,-0.279087,-0.171699,-0.039599,-0.004552,0.242202,0.156761,0.002292,0.000000,-0.131899,2,1009,hidden_clamp_hinge,hidden_clamp_hinge_2_1009_free,5,free,free,0.00
-0.879030,-0.733935,0.246896,-0.226512,-0.097819,-0.103230,-0.025311,0.203451,0.210705,0.009952,0.000000,-0.426671,2,1009,hidden_clamp_hinge,hidden_clamp_hinge_2_1009_free,6,free,free,0.00
-0.427516,-1.056945,0.396996,-0.091394,-0.090477,-0.082192,-0.010745,0.182886,0.221060,0.014320,0.001643,-0.692723,2,1009,hidden_clamp_hinge,hidden_clamp_hinge_2_1009_free,7,free,free,0.00
0.340544,-1.097533,0.419708,-0.010434,0.075050,-0.089584,-0.016213,0.255107,0.153189,0.002102,0.000000,-0.856660,2,1009,hidden_clamp_hinge,hidden_clamp_hinge_2_1009_free,8,free,free,0.00
0.582927,-0.515151,0.274723,0.211794,0.042060,-0.078082,-0.017403,0.199891,0.161442,0.001938,0.011429,-0.536953,2,1009,hidden_clamp_hinge,hidden_clamp_hinge_2_1009_free,9,free,free,0.00
1.055593,-0.083514,-0.169052,0.256317,0.057214,0.083085,-0.002689,0.919813,0.137946,0.005571,0.011502,-0.177189,2,2000,slot_axis_shift,slot_axis_shift_2_2000_slot,0,slot,slot,0.00
0.858163,0.587913,-0.205783,0.244089,0.101788,0.042494,-0.006181,0.383852,0.095397,0.014182,0.000000,-0.105315,2,2000,slot_axis_shift,slot_axis_shift_2_2000_slot,1,slot,slot,0.00
0.320545,1.064369,-0.361548,0.142491,0.060173,0.089960,0.005934,0.731600,0.186726,0.000000,0.004828,-0.139398,2,2000,slot_axis_shift,slot_axis_shift_2_2000_slot,2,slot,slot,0.00
-0.243790,0.692967,-0.385448,0.111215,0.058182,0.068806,0.002465,1.347021,0.143757,0.019286,0.000000,-0.093216,2,2000,slot_axis_shift,slot_axis_shift_2_2000_slot,3,slot,slot,0.00
-0.611333,0.484071,-0.348683,-0.156091,0.021122,-0.021018,0.014163,1.817094,0.023572,0.005013,0.000000,-0.203347,2,2000,slot_axis_shift,slot_axis_shift_2_2000_slot,4,slot,slot,0.00
-0.756861,-0.175769,-0.036428,-0.278945,-0.061004,-0.064290,-0.012306,0.584070,0.171532,0.024338,0.000000,-0.319292,2,2000,slot_axis_shift,slot_axis_shift_2_2000_slot,5,slot,slot,0.00
-0.671278,-0.688429,0.110101,-0.270208,-0.094383,-0.040572,-0.007843,0.351803,0.074574,0.000000,0.000000,-0.489292,2,2000,slot_axis_shift,slot_axis_shift_2_2000_slot,6,slot,slot,0.00
-0.229071,-0.938031,0.402573,-0.079819,-0.041491,-0.090654,0.013662,0.723429,0.153458,0.000000,0.000000,-0.647408,2,2000,slot_axis_shift,slot_axis_shift_2_2000_slot,7,slot,slot,0.00
0.259857,-0.736158,0.201438,0.245694,-0.038990,0.013521,-0.002996,1.334279,0.060818,0.003876,0.009422,-0.367975,2,2000,slot_axis_shift,slot_axis_shift_2_2000_slot,8,slot,slot,0.00
0.855932,-0.523779,0.118237,0.268676,0.020388,0.024161,0.000415,1.612968,0.092700,0.000000,0.002863,-0.339384,2,2000,slot_axis_shift,slot_axis_shift_2_2000_slot,9,slot,slot,0.00
0.978865,0.169299,0.053832,0.277691,-0.030687,-0.004967,-0.038663,0.966833,0.127040,0.025435,0.007759,-0.203554,2,2001,slot_axis_shift,slot_axis_shift_2_2001_hinge,0,hinge,hinge,0.00
0.807876,0.625682,-0.324682,0.177616,0.013884,0.029828,-0.051719,0.934237,0.155190,0.000000,0.013687,-0.482482,2,2001,slot_axis_shift,slot_axis_shift_2_2001_hinge,1,hinge,hinge,0.00
0.281130,0.877726,-0.318254,0.182713,-0.024820,0.036446,-0.058282,0.669882,0.127224,0.018615,0.011125,-0.628777,2,2001,slot_axis_shift,slot_axis_shift_2_2001_hinge,2,hinge,hinge,0.00
-0.206400,0.807016,-0.418633,-0.022573,-0.000078,0.028075,-0.066369,0.580213,0.040111,0.000000,0.000000,-0.675207,2,2001,slot_axis_shift,slot_axis_shift_2_2001_hinge,3,hinge,hinge,0.00
-0.666192,0.523004,-0.289800,-0.202667,0.000265,0.048165,-0.065345,0.716653,0.164183,0.000000,0.000000,-0.569365,2,2001,slot_axis_shift,slot_axis_shift_2_2001_hinge,4,hinge,hinge,0.00
-1.140428,0.059827,-0.210615,-0.242250,-0.026670,-0.001921,-0.033088,1.045376,0.117858,0.000000,0.000000,-0.455472,2,2001,slot_axis_shift,slot_axis_shift_2_2001_hinge,5,hinge,hinge,0.00
-0.988313,-0.637020,0.126926,-0.266908,-0.028299,-0.005771,-0.032227,1.112871,0.113741,0.006005,0.024695,-0.227255,2,2001,slot_axis_shift,slot_axis_shift_2_2001_hinge,6,hinge,hinge,0.00
-0.150956,-0.734403,0.393453,0.097967,0.007943,0.017167,-0.004189,0.829203,0.054795,0.000000,0.016572,-0.014135,2,2001,slot_axis_shift,slot_axis_shift_2_2001_hinge,7,hinge,hinge,0.00
0.273963,-0.824793,0.396266,0.092792,0.000595,0.022830,-0.010714,0.986589,0.101674,0.002150,0.000000,-0.004276,2,2001,slot_axis_shift,slot_axis_shift_2_2001_hinge,8,hinge,hinge,0.00
0.707553,-0.514170,0.320665,0.180830,0.008450,-0.027381,-0.000336,0.970971,0.172518,0.000000,0.015910,-0.008178,2,2001,slot_axis_shift,slot_axis_shift_2_2001_hinge,9,hinge,hinge,0.00
0.917827,-0.076275,-0.096252,0.272548,0.083567,-0.008999,-0.000843,0.200361,0.174082,0.000000,0.000000,-0.421440,2,2002,slot_axis_shift,slot_axis_shift_2_2002_free,0,free,unknown,0.00
0.973427,0.593291,-0.344467,0.160198,0.161974,0.072091,-0.020988,0.222777,0.205153,0.000000,0.000000,-0.412838,2,2002,slot_axis_shift,slot_axis_shift_2_2002_free,1,free,unknown,0.00
0.253419,0.924936,-0.334539,0.169291,0.000572,0.049828,-0.024006,0.132813,0.273676,0.000000,0.000000,-0.209525,2,2002,slot_axis_shift,slot_axis_shift_2_2002_free,2,free,unknown,0.00
-0.288875,0.803928,-0.347182,-0.157571,0.003954,0.040195,-0.009616,0.231642,0.192414,0.000000,0.000000,-0.110010,2,2002,slot_axis_shift,slot_axis_shift_2_2002_free,3,free,unknown,0.00
-0.687118,0.371268,0.097643,-0.272328,-0.072964,0.013417,-0.012846,0.228383,0.201025,0.009024,0.000000,0.046663,2,2002,slot_axis_shift,slot_axis_shift_2_2002_free,4,free,unknown,0.00
-0.875998,-0.108950,-0.203821,-0.244819,-0.070542,0.045382,0.004418,0.177253,0.233111,0.000000,0.010485,-0.058678,2,2002,slot_axis_shift,slot_axis_shift_2_2002_free,5,free,unknown,0.00
-0.697111,-0.523942,0.308469,-0.190025,-0.035665,-0.027154,-0.031479,0.233486,0.117377,0.002636,0.001649,-0.276590,2,2002,slot_axis_shift,slot_axis_shift_2_2002_free,6,free,unknown,0.00
-0.422707,-0.869165,0.400324,-0.084698,-0.093798,-0.085834,-0.016249,0.188665,0.122520,0.004182,0.003149,-0.485137,2,2002,slot_axis_shift,slot_axis_shift_2_2002_free,7,free,unknown,0.00
0.021085,-0.923030,0.383862,-0.113627,0.043806,-0.092457,-0.020356,0.230711,0.181358,0.000000,0.026259,-0.543129,2,2002,slot_axis_shift,slot_axis_shift_2_2002_free,8,free,unknown,0.00
0.769562,-0.425267,0.259512,0.220155,0.070434,-0.046756,-0.025883,0.239258,0.146870,0.004089,0.002697,-0.502938,2,2002,slot_axis_shift,slot_axis_shift_2_2002_free,9,free,unknown,0.00
0.808169,-0.274392,0.215544,0.240315,0.048627,-0.089975,-0.011180,0.614612,0.140755,0.000000,0.000000,-0.075074,2,2003,slot_axis_shift,slot_axis_shift_2_2003_slot,0,slot,unknown,0.00
0.822657,0.667440,0.120557,0.268217,-0.014864,0.033125,-0.016182,2.500000,0.140570,0.007433,0.000000,-0.077631,2,2003,slot_axis_shift,slot_axis_shift_2_2003_slot,1,slot,unknown,0.00
0.527158,0.869955,-0.413628,0.048590,-0.047975,0.000652,-0.004865,1.761544,0.141646,0.000000,0.000000,-0.400920,2,2003,slot_axis_shift,slot_axis_shift_2_2003_slot,2,slot,unknown,0.00
-0.350148,0.798861,-0.419999,-0.000635,-0.031664,0.066147,-0.010465,0.583181,0.100309,0.026100,0.007072,-0.498402,2,2003,slot_axis_shift,slot_axis_shift_2_2003_slot,3,slot,unknown,0.00
-0.727562,0.468896,-0.103557,-0.271355,-0.093815,0.074723,-0.007020,0.476564,0.150917,0.000000,0.000000,-0.434358,2,2003,slot_axis_shift,slot_axis_shift_2_2003_slot,4,slot,unknown,0.00
-0.934581,-0.146538,0.140866,-0.263782,-0.049672,0.051093,-0.009342,1.026016,0.169080,0.000000,0.004470,-0.415073,2,2003,slot_axis_shift,slot_axis_shift_2_2003_slot,5,slot,unknown,0.00
-0.784341,-0.607455,0.268033,-0.215570,0.043177,-0.013322,-0.002644,2.430814,0.144760,0.000000,0.001066,-0.395170,2,2003,slot_axis_shift,slot_axis_shift_2_2003_slot,6,slot,unknown,0.00
-0.319318,-0.851810,0.387853,-0.107435,0.033243,-0.053093,-0.004125,1.307376,0.021888,0.000000,0.010709,-0.314507,2,2003,slot_axis_shift,slot_axis_shift_2_2003_slot,7,slot,unknown,0.00
0.269660,-0.928761,0.418737,0.021697,0.054566,-0.078560,-0.009428,0.661919,0.180599,0.001001,0.000000,-0.230105,2,2003,slot_axis_shift,slot_axis_shift_2_2003_slot,8,slot,unknown,0.00
0.716651,-0.590576,0.279547,0.208969,0.079174,-0.095007,0.005588,0.354195,0.203078,0.015613,0.013785,-0.113136,2,2003,slot_axis_shift,slot_axis_shift_2_2003_slot,9,slot,unknown,0.00
0.966738,-0.032360,0.186692,0.250817,0.062841,0.046293,-0.025860,0.788656,0.082240,0.000000,0.000000,-0.229850,2,2004,slot_axis_shift,slot_axis_shift_2_2004_hinge,0,hinge,unknown,0.00
0.736483,0.492720,-0.129092,0.266446,0.061579,0.036703,-0.061173,0.771059,0.166050,0.032556,0.000000,-0.442220,2,2004,slot_axis_shift,slot_axis_shift_2_2004_hinge,1,hinge,unknown,0.00
0.213337,0.969890,-0.416495,0.036099,-0.037724,0.118353,-0.086461,0.624837,0.133463,0.000000,0.006562,-0.778808,2,2004,slot_axis_shift,slot_axis_shift_2_2004_hinge,2,hinge,unknown,0.00
-0.329268,0.699775,-0.418534,-0.023375,0.042366,0.069141,-0.052560,0.680986,0.042458,0.022787,0.000000,-0.568660,2,2004,slot_axis_shift,slot_axis_shift_2_2004_hinge,3,hinge,unknown,0.00
-0.680957,0.567873,-0.221849,-0.237751,-0.003879,0.047520,-0.056035,0.718715,0.000000,0.000000,0.000000,-0.508159,2,2004,slot_axis_shift,slot_axis_shift_2_2004_hinge,4,hinge,unknown,0.00
-0.968366,-0.032305,0.004694,-0.279983,0.006246,-0.022515,-0.024173,0.963480,0.163176,0.000000,0.000002,-0.265381,2,2004,slot_axis_shift,slot_axis_shift_2_2004_hinge,5,hinge,unknown,0.00
-0.569269,-0.533627,0.308331,-0.190125,0.014358,-0.018538,-0.003692,0.894197,0.074997,0.000000,0.025892,-0.073738,2,2004,slot_axis_shift,slot_axis_shift_2_2004_hinge,6,hinge,unknown,0.00
-0.347012,-0.996882,0.222135,-0.237633,-0.025574,-0.005866,0.013749,1.073786,0.077192,0.000000,0.004230,0.072625,2,2004,slot_axis_shift,slot_axis_shift_2_2004_hinge,7,hinge,unknown,0.00
0.380276,-1.015131,0.383934,-0.113519,0.048744,0.009290,0.015121,1.082237,0.137815,0.024390,0.000000,0.041681,2,2004,slot_axis_shift,slot_axis_shift_2_2004_hinge,8,hinge,unknown,0.00
0.746091,-0.737477,0.287376,0.204195,-0.040656,-0.059471,-0.006485,1.004586,0.147920,0.000000,0.000000,-0.079125,2,2004,slot_axis_shift,slot_axis_shift_2_2004_hinge,9,hinge,unknown,0.00
0.951746,0.007062,0.108134,0.270561,0.069907,0.067012,-0.030782,0.259677,0.159089,0.031521,0.000000,-0.480097,2,2005,slot_axis_shift,slot_axis_shift_2_2005_free,0,free,unknown,0.00
0.618463,0.545980,-0.232204,0.233315,0.098307,0.064932,-0.014418,0.186566,0.245026,0.022381,0.000000,-0.557451,2,2005,slot_axis_shift,slot_axis_shift_2_2005_free,1,free,unknown,0.00
0.410547,0.946250,-0.412492,-0.052707,0.060795,0.082542,-0.027687,0.224055,0.198742,0.014180,0.004419,-0.711085,2,2005,slot_axis_shift,slot_axis_shift_2_2005_free,2,free,unknown,0.00
-0.211401,1.152879,-0.395314,-0.094579,-0.023135,0.073407,0.007253,0.180757,0.132066,0.023265,0.000000,-0.727297,2,2005,slot_axis_shift,slot_axis_shift_2_2005_free,3,free,unknown,0.00
-0.891443,0.587355,0.177311,-0.253825,-0.085638,0.036232,0.001817,0.238043,0.211688,0.000000,0.003950,-0.067873,2,2005,slot_axis_shift,slot_axis_shift_2_2005_free,4,free,unknown,0.00
-1.139489,0.028658,-0.004964,-0.279980,-0.117916,0.003285,-0.008007,0.263944,0.233674,0.000000,0.000000,-0.061444,2,2005,slot_axis_shift,slot_axis_shift_2_2005_free,5,free,unknown,0.00
-0.547385,-0.474707,0.400164,-0.085032,-0.040397,-0.013801,0.000343,0.261497,0.211957,0.000000,0.000297,0.014733,2,2005,slot_axis_shift,slot_axis_shift_2_2005_free,6,free,unknown,0.00
-0.260405,-0.964562,0.394835,0.095464,-0.015461,-0.088039,0.004619,0.198213,0.211879,0.000000,0.015953,-0.043748,2,2005,slot_axis_shift,slot_axis_shift_2_2005_free,7,free,unknown,0.00
0.453676,-0.974808,0.303811,0.193332,0.074585,-0.154392,-0.012332,0.249959,0.171159,0.000000,0.003741,-0.235156,2,2005,slot_axis_shift,slot_axis_shift_2_2005_free,8,free,unknown,0.00
0.911293,-0.605619,0.327717,0.175121,0.081785,-0.048110,-0.006801,0.210389,0.195424,0.000000,0.000000,-0.412166,2,2005,slot_axis_shift,slot_axis_shift_2_2005_free,9,free,unknown,0.00
0.817537,0.108873,-0.206245,0.243915,-0.022137,0.015829,-0.007839,1.148220,0.053738,0.000000,0.021110,-0.197870,2,2006,slot_axis_shift,slot_axis_shift_2_2006_slot,0,slot,unknown,0.00
0.749611,0.387681,-0.409543,0.062092,0.033075,0.031915,0.003138,1.877143,0.076560,0.020507,0.003471,-0.229054,2,2006,slot_axis_shift,slot_axis_shift_2_2006_slot,1,slot,unknown,0.00
0.472482,0.859995,-0.388921,0.105705,0.015140,0.001367,0.009953,1.430597,0.069580,0.000000,0.011324,-0.497196,2,2006,slot_axis_shift,slot_axis_shift_2_2006_slot,2,slot,unknown,0.00
-0.424986,0.917065,-0.234428,-0.232325,-0.067139,0.120279,0.001823,0.409198,0.167319,0.000000,0.026865,-0.480901,2,2006,slot_axis_shift,slot_axis_shift_2_2006_slot,3,slot,unknown,0.00
-0.623003,0.486972,-0.194590,-0.248135,-0.053191,0.085101,-0.015812,0.507191,0.134195,0.013475,0.000000,-0.358192,2,2006,slot_axis_shift,slot_axis_shift_2_2006_slot,4,slot,unknown,0.00
-1.102188,-0.059629,0.321694,-0.180016,-0.020927,0.028828,0.006511,1.091002,0.138453,0.007376,0.000000,-0.263790,2,2006,slot_axis_shift,slot_axis_shift_2_2006_slot,5,slot,unknown,0.00
-0.637157,-0.525505,0.289487,-0.202866,-0.056554,-0.001908,-0.006589,2.500000,0.082114,0.019237,0.000000,-0.230067,2,2006,slot_axis_shift,slot_axis_shift_2_2006_slot,6,slot,unknown,0.00
-0.455569,-1.056492,0.378265,-0.121684,0.025653,-0.038856,0.007768,1.230644,0.093471,0.000000,0.000000,-0.310210,2,2006,slot_axis_shift,slot_axis_shift_2_2006_slot,7,slot,unknown,0.00
0.215701,-0.731708,0.363676,0.140063,0.094140,-0.048102,-0.002760,0.546841,0.179447,0.000000,0.000708,-0.169158,2,2006,slot_axis_shift,slot_axis_shift_2_2006_slot,8,slot,unknown,0.00
0.808531,-0.647947,0.345506,0.159200,0.044980,-0.112256,0.000780,0.455764,0.137424,0.000000,0.000000,-0.208795,2,2006,slot_axis_shift,slot_axis_shift_2_2006_slot,9,slot,unknown,0.00
0.879715,-0.076019,0.183309,0.251924,-0.014148,-0.004907,-0.030387,1.025874,0.095578,0.000000,0.022215,-0.242248,2,2007,slot_axis_shift,slot_axis_shift_2_2007_hinge,0,hinge,unknown,0.00
0.622161,0.613115,-0.068312,0.276272,0.002593,-0.005556,0.007297,1.054813,0.030365,0.000000,0.000000,0.034913,2,2007,slot_axis_shift,slot_axis_shift_2_2007_hinge,1,hinge,unknown,0.00
0.293574,1.089109,-0.379694,0.119689,0.026598,0.012698,0.011872,1.188583,0.142785,0.035337,0.014079,-0.027397,2,2007,slot_axis_shift,slot_axis_shift_2_2007_hinge,2,hinge,unknown,0.00
-0.170765,1.019262,-0.316973,-0.183700,0.044384,0.017262,0.007384,1.146250,0.054030,0.000000,0.000000,0.028563,2,2007,slot_axis_shift,slot_axis_shift_2_2007_hinge,3,hinge,unknown,0.00
-0.650823,0.433324,-0.244383,-0.227720,0.012363,0.053066,-0.021288,0.954721,0.063348,0.000000,0.000000,-0.105860,2,2007,slot_axis_shift,slot_axis_shift_2_2007_hinge,4,hinge,unknown,0.00
-1.118572,-0.096856,0.090933,-0.273359,0.008805,-0.061759,-0.043635,1.023364,0.053677,0.000000,0.000000,-0.379607,2,2007,slot_axis_shift,slot_axis_shift_2_2007_hinge,5,hinge,unknown,0.00
-0.794482,-0.472701,0.071569,-0.275905,-0.019732,-0.044367,-0.037062,0.752251,0.103168,0.000000,0.000000,-0.452704,2,2007,slot_axis_shift,slot_axis_shift_2_2007_hinge,6,hinge,unknown,0.00
-0.249121,-0.728782,0.413250,0.049999,0.019097,-0.044079,-0.040234,0.717829,0.150254,0.030025,0.006494,-0.571936,2,2007,slot_axis_shift,slot_axis_shift_2_2007_hinge,7,hinge,unknown,0.00
0.406941,-0.739289,0.367522,0.135527,0.006651,-0.034829,-0.043197,0.746163,0.037820,0.000000,0.000000,-0.597520,2,2007,slot_axis_shift,slot_axis_shift_2_2007_hinge,8,hinge,unknown,0.00
0.666641,-0.470412,0.418380,0.024568,0.038928,-0.044158,-0.049106,0.914169,0.139204,0.001800,0.015276,-0.375126,2,2007,slot_axis_shift,slot_axis_shift_2_2007_hinge,9,hinge,unknown,0.00
0.888513,0.001136,0.045466,0.278355,0.105683,0.029844,-0.023270,0.207941,0.268015,0.000000,0.000000,-0.458934,2,2008,slot_axis_shift,slot_axis_shift_2_2008_free,0,free,unknown,0.00
0.840573,0.798030,-0.314237,0.185778,0.130533,0.077131,-0.050456,0.210489,0.175764,0.020016,0.000000,-0.854535,2,2008,slot_axis_shift,slot_axis_shift_2_2008_free,1,free,unknown,0.00
0.324467,0.961545,-0.383345,0.114400,0.060001,0.115166,-0.024022,0.187440,0.257905,0.000287,0.000000,-0.781337,2,2008,slot_axis_shift,slot_axis_shift_2_2008_free,2,free,unknown,0.00
-0.276725,0.866204,-0.347626,-0.157136,-0.032925,0.073221,-0.012956,0.233895,0.231839,0.030594,0.000000,-0.547641,2,2008,slot_axis_shift,slot_axis_shift_2_2008_free,3,free,unknown,0.00
-0.774146,0.614339,-0.155810,-0.260020,-0.076078,0.090555,-0.009200,0.224889,0.228167,0.010669,0.001858,-0.303582,2,2008,slot_axis_shift,slot_axis_shift_2_2008_free,4,free,unknown,0.00
-1.016236,-0.050721,-0.093837,-0.272922,-0.065336,-0.007022,-0.001490,0.276481,0.145323,0.000000,0.007668,-0.015164,2,2008,slot_axis_shift,slot_axis_shift_2_2008_free,5,free,unknown,0.00
-0.751368,-0.637649,0.396215,-0.092888,-0.114880,-0.053412,0.006585,0.225601,0.145668,0.015091,0.000000,0.054171,2,2008,slot_axis_shift,slot_axis_shift_2_2008_free,6,free,unknown,0.00
-0.202400,-0.723938,0.417490,-0.030567,-0.034820,-0.084485,0.007558,0.259044,0.169432,0.004407,0.004057,-0.035589,2,2008,slot_axis_shift,slot_axis_shift_2_2008_free,7,free,unknown,0.00
0.320851,-0.884177,0.390760,0.102646,0.026388,-0.084128,-0.013223,0.202751,0.149115,0.000000,0.000000,-0.180308,2,2008,slot_axis_shift,slot_axis_shift_2_2008_free,8,free,unknown,0.00
0.804867,-0.509199,0.189852,0.249761,0.056412,-0.103090,0.002821,0.224003,0.239337,0.005761,0.025817,-0.331068,2,2008,slot_axis_shift,slot_axis_shift_2_2008_free,9,free,unknown,0.00
0.839459,0.040811,0.187459,0.250563,0.075496,-0.113108,-0.010882,0.838494,0.139921,0.000000,0.000000,-0.200340,2,2009,slot_axis_shift,slot_axis_shift_2_2009_slot,0,slot,unknown,0.00
0.687361,0.530966,-0.372328,0.129566,0.001988,-0.024059,-0.013412,1.914596,0.098178,0.009931,0.003735,-0.172142,2,2009,slot_axis_shift,slot_axis_shift_2_2009_slot,1,slot,unknown,0.00
0.328877,0.720094,-0.197595,0.247077,-0.022786,0.021471,0.005307,1.525744,0.073190,0.000000,0.000000,-0.063155,2,2009,slot_axis_shift,slot_axis_shift_2_2009_slot,2,slot,unknown,0.00
-0.325405,0.857650,-0.410987,-0.057697,-0.024911,0.050026,0.001768,0.605331,0.050848,0.010184,0.013208,-0.174338,2,2009,slot_axis_shift,slot_axis_shift_2_2009_slot,3,slot,unknown,0.00
